first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose
25/10/2020,31/10/2020,80+,זכר,3672,57,39,,,,
25/10/2020,31/10/2020,80+,נקבה,7783,68,47,,,,
25/10/2020,31/10/2020,80+,לא ידוע,27,0,0,,,,
01/11/2020,07/11/2020,0-19,זכר,28924,659,0,,,,
01/11/2020,07/11/2020,0-19,לא ידוע,35,0,0,,,,
01/11/2020,07/11/2020,0-19,נקבה,16813,575,0,,,,
01/11/2020,07/11/2020,20-24,זכר,8698,204,0,,,,
01/11/2020,07/11/2020,20-24,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,20-24,נקבה,7449,245,0,,,,
01/11/2020,07/11/2020,25-29,זכר,6988,172,0,,,,
01/11/2020,07/11/2020,25-29,נקבה,9319,229,0,,,,
01/11/2020,07/11/2020,25-29,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,30-34,זכר,6931,153,7,,,,
01/11/2020,07/11/2020,30-34,נקבה,9938,214,7,,,,
01/11/2020,07/11/2020,30-34,לא ידוע,20,0,0,,,,
01/11/2020,07/11/2020,35-39,זכר,6618,120,0,,,,
01/11/2020,07/11/2020,35-39,לא ידוע,27,0,0,,,,
01/11/2020,07/11/2020,35-39,נקבה,9233,160,0,,,,
01/11/2020,07/11/2020,40-44,לא ידוע,15,0,0,,,,
01/11/2020,07/11/2020,40-44,נקבה,8852,186,0,,,,
01/11/2020,07/11/2020,40-44,זכר,5849,138,0,,,,
01/11/2020,07/11/2020,45-49,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,45-49,נקבה,8831,178,0,,,,
01/11/2020,07/11/2020,45-49,זכר,5344,134,0,,,,
01/11/2020,07/11/2020,50-54,זכר,4501,135,7,,,,
01/11/2020,07/11/2020,50-54,נקבה,7973,153,7,,,,
01/11/2020,07/11/2020,50-54,לא ידוע,18,0,0,,,,
01/11/2020,07/11/2020,55-59,זכר,4220,115,7,,,,
01/11/2020,07/11/2020,55-59,לא ידוע,16,0,0,,,,
01/11/2020,07/11/2020,55-59,נקבה,8021,127,7,,,,
01/11/2020,07/11/2020,60-64,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,60-64,זכר,4062,79,7,,,,
01/11/2020,07/11/2020,60-64,נקבה,6734,92,7,,,,
01/11/2020,07/11/2020,65-69,נקבה,5227,85,7,,,,
01/11/2020,07/11/2020,65-69,זכר,3877,62,7,,,,
01/11/2020,07/11/2020,65-69,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,70-74,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,70-74,זכר,3352,39,7,,,,
01/11/2020,07/11/2020,70-74,נקבה,4265,57,7,,,,
01/11/2020,07/11/2020,75-79,זכר,1760,30,7,,,,
01/11/2020,07/11/2020,75-79,נקבה,2438,34,7,,,,
01/11/2020,07/11/2020,75-79,לא ידוע,7,0,0,,,,
01/11/2020,07/11/2020,80+,זכר,3442,42,20,,,,
01/11/2020,07/11/2020,80+,נקבה,7053,77,34,,,,
01/11/2020,07/11/2020,80+,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,0-19,זכר,31224,728,0,,,,
08/11/2020,14/11/2020,0-19,לא ידוע,40,0,0,,,,
08/11/2020,14/11/2020,0-19,נקבה,21019,566,0,,,,
08/11/2020,14/11/2020,20-24,זכר,6894,183,0,,,,
08/11/2020,14/11/2020,20-24,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,20-24,נקבה,7992,231,0,,,,
08/11/2020,14/11/2020,25-29,זכר,6847,136,0,,,,
08/11/2020,14/11/2020,25-29,נקבה,10014,239,0,,,,
08/11/2020,14/11/2020,25-29,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,30-34,זכר,7506,160,0,,,,
08/11/2020,14/11/2020,30-34,נקבה,11161,179,0,,,,
08/11/2020,14/11/2020,30-34,לא ידוע,16,0,0,,,,
08/11/2020,14/11/2020,35-39,זכר,7420,130,0,,,,
08/11/2020,14/11/2020,35-39,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,35-39,נקבה,10609,174,0,,,,
08/11/2020,14/11/2020,40-44,לא ידוע,21,0,0,,,,
08/11/2020,14/11/2020,40-44,נקבה,9693,197,0,,,,
08/11/2020,14/11/2020,40-44,זכר,6521,161,0,,,,
08/11/2020,14/11/2020,45-49,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,45-49,נקבה,9209,171,7,,,,
08/11/2020,14/11/2020,45-49,זכר,5787,130,7,,,,
08/11/2020,14/11/2020,50-54,זכר,4621,124,7,,,,
08/11/2020,14/11/2020,50-54,נקבה,8195,144,7,,,,
08/11/2020,14/11/2020,50-54,לא ידוע,15,0,0,,,,
08/11/2020,14/11/2020,55-59,זכר,4428,108,7,,,,
08/11/2020,14/11/2020,55-59,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,55-59,נקבה,8070,112,7,,,,
08/11/2020,14/11/2020,60-64,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,60-64,זכר,4331,83,7,,,,
08/11/2020,14/11/2020,60-64,נקבה,7004,109,7,,,,
08/11/2020,14/11/2020,65-69,נקבה,5582,79,7,,,,
08/11/2020,14/11/2020,65-69,זכר,4074,78,7,,,,
08/11/2020,14/11/2020,65-69,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,70-74,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,70-74,זכר,3589,58,7,,,,
08/11/2020,14/11/2020,70-74,נקבה,4432,70,7,,,,
08/11/2020,14/11/2020,75-79,זכר,2040,43,7,,,,
08/11/2020,14/11/2020,75-79,נקבה,2518,42,7,,,,
08/11/2020,14/11/2020,75-79,לא ידוע,7,0,0,,,,
08/11/2020,14/11/2020,80+,זכר,3596,36,7,,,,
08/11/2020,14/11/2020,80+,נקבה,6695,68,7,,,,
08/11/2020,14/11/2020,80+,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,0-19,זכר,36560,745,0,,,,
15/11/2020,21/11/2020,0-19,לא ידוע,67,7,0,,,,
15/11/2020,21/11/2020,0-19,נקבה,25277,651,0,,,,
15/11/2020,21/11/2020,20-24,זכר,9960,172,0,,,,
15/11/2020,21/11/2020,20-24,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,20-24,נקבה,9998,277,0,,,,
15/11/2020,21/11/2020,25-29,זכר,9355,179,0,,,,
15/11/2020,21/11/2020,25-29,נקבה,11945,254,7,,,,
15/11/2020,21/11/2020,25-29,לא ידוע,15,0,0,,,,
15/11/2020,21/11/2020,30-34,זכר,9825,160,0,,,,
15/11/2020,21/11/2020,30-34,נקבה,12820,243,0,,,,
15/11/2020,21/11/2020,30-34,לא ידוע,44,7,0,,,,
15/11/2020,21/11/2020,35-39,זכר,9417,168,0,,,,
15/11/2020,21/11/2020,35-39,לא ידוע,43,0,0,,,,
15/11/2020,21/11/2020,35-39,נקבה,12477,208,0,,,,
15/11/2020,21/11/2020,40-44,לא ידוע,27,0,0,,,,
15/11/2020,21/11/2020,40-44,נקבה,12152,208,0,,,,
15/11/2020,21/11/2020,40-44,זכר,9098,157,0,,,,
15/11/2020,21/11/2020,45-49,לא ידוע,22,0,0,,,,
15/11/2020,21/11/2020,45-49,נקבה,11600,211,7,,,,
15/11/2020,21/11/2020,45-49,זכר,8443,153,0,,,,
15/11/2020,21/11/2020,50-54,זכר,7002,121,0,,,,
15/11/2020,21/11/2020,50-54,נקבה,10369,178,0,,,,
15/11/2020,21/11/2020,50-54,לא ידוע,22,0,0,,,,
15/11/2020,21/11/2020,55-59,זכר,6311,118,7,,,,
15/11/2020,21/11/2020,55-59,לא ידוע,22,0,0,,,,
15/11/2020,21/11/2020,55-59,נקבה,9981,129,7,,,,
15/11/2020,21/11/2020,60-64,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,60-64,זכר,5928,102,7,,,,
15/11/2020,21/11/2020,60-64,נקבה,8500,117,0,,,,
15/11/2020,21/11/2020,65-69,נקבה,6591,84,7,,,,
15/11/2020,21/11/2020,65-69,זכר,5308,84,7,,,,
15/11/2020,21/11/2020,65-69,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,70-74,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,70-74,זכר,4092,53,7,,,,
15/11/2020,21/11/2020,70-74,נקבה,4935,70,7,,,,
15/11/2020,21/11/2020,75-79,זכר,2111,36,7,,,,
15/11/2020,21/11/2020,75-79,נקבה,2515,41,7,,,,
15/11/2020,21/11/2020,75-79,לא ידוע,7,0,0,,,,
15/11/2020,21/11/2020,80+,זכר,3421,41,7,,,,
15/11/2020,21/11/2020,80+,נקבה,6709,75,22,,,,
15/11/2020,21/11/2020,80+,לא ידוע,17,0,0,,,,
22/11/2020,28/11/2020,0-19,זכר,40187,930,0,,,,
22/11/2020,28/11/2020,0-19,לא ידוע,103,0,0,,,,
22/11/2020,28/11/2020,0-19,נקבה,30372,845,0,,,,
22/11/2020,28/11/2020,20-24,זכר,10861,265,0,,,,
22/11/2020,28/11/2020,20-24,לא ידוע,7,0,0,,,,
22/11/2020,28/11/2020,20-24,נקבה,11712,340,0,,,,
22/11/2020,28/11/2020,25-29,זכר,10648,210,0,,,,
22/11/2020,28/11/2020,25-29,נקבה,13486,316,0,,,,
22/11/2020,28/11/2020,25-29,לא ידוע,30,0,0,,,,
22/11/2020,28/11/2020,30-34,זכר,11536,217,0,,,,
22/11/2020,28/11/2020,30-34,נקבה,14209,302,0,,,,
22/11/2020,28/11/2020,30-34,לא ידוע,42,0,0,,,,
22/11/2020,28/11/2020,35-39,זכר,11231,214,0,,,,
22/11/2020,28/11/2020,35-39,לא ידוע,46,0,0,,,,
22/11/2020,28/11/2020,35-39,נקבה,14006,268,7,,,,
22/11/2020,28/11/2020,40-44,לא ידוע,43,0,0,,,,
22/11/2020,28/11/2020,40-44,נקבה,13676,246,0,,,,
22/11/2020,28/11/2020,40-44,זכר,10778,195,0,,,,
22/11/2020,28/11/2020,45-49,לא ידוע,26,0,0,,,,
22/11/2020,28/11/2020,45-49,נקבה,13456,258,7,,,,
22/11/2020,28/11/2020,45-49,זכר,10056,182,0,,,,
22/11/2020,28/11/2020,50-54,זכר,8663,172,7,,,,
22/11/2020,28/11/2020,50-54,נקבה,11818,209,0,,,,
22/11/2020,28/11/2020,50-54,לא ידוע,25,0,0,,,,
22/11/2020,28/11/2020,55-59,זכר,7512,131,7,,,,
22/11/2020,28/11/2020,55-59,לא ידוע,16,0,0,,,,
22/11/2020,28/11/2020,55-59,נקבה,10822,178,7,,,,
22/11/2020,28/11/2020,60-64,לא ידוע,7,0,0,,,,
22/11/2020,28/11/2020,60-64,זכר,6958,101,7,,,,
22/11/2020,28/11/2020,60-64,נקבה,9065,145,0,,,,
22/11/2020,28/11/2020,65-69,נקבה,7190,117,7,,,,
22/11/2020,28/11/2020,65-69,זכר,5934,87,7,,,,
22/11/2020,28/11/2020,65-69,לא ידוע,7,7,0,,,,
22/11/2020,28/11/2020,70-74,לא ידוע,18,0,0,,,,
22/11/2020,28/11/2020,70-74,זכר,4588,81,7,,,,
22/11/2020,28/11/2020,70-74,נקבה,5412,81,7,,,,
22/11/2020,28/11/2020,75-79,זכר,2314,49,7,,,,
22/11/2020,28/11/2020,75-79,נקבה,2714,35,7,,,,
22/11/2020,28/11/2020,75-79,לא ידוע,7,0,0,,,,
22/11/2020,28/11/2020,80+,זכר,3621,41,7,,,,
22/11/2020,28/11/2020,80+,נקבה,6745,82,7,,,,
22/11/2020,28/11/2020,80+,לא ידוע,19,0,0,,,,
29/11/2020,05/12/2020,0-19,זכר,53714,1368,0,,,,
29/11/2020,05/12/2020,0-19,לא ידוע,143,7,0,,,,
29/11/2020,05/12/2020,0-19,נקבה,42178,1137,0,,,,
29/11/2020,05/12/2020,20-24,זכר,12052,341,0,,,,
29/11/2020,05/12/2020,20-24,לא ידוע,7,0,0,,,,
29/11/2020,05/12/2020,20-24,נקבה,13733,498,0,,,,
29/11/2020,05/12/2020,25-29,זכר,12139,302,0,,,,
29/11/2020,05/12/2020,25-29,נקבה,15322,461,0,,,,
29/11/2020,05/12/2020,25-29,לא ידוע,32,0,0,,,,
29/11/2020,05/12/2020,30-34,זכר,12992,294,0,,,,
29/11/2020,05/12/2020,30-34,נקבה,16309,391,0,,,,
29/11/2020,05/12/2020,30-34,לא ידוע,36,7,0,,,,
29/11/2020,05/12/2020,35-39,זכר,12367,275,7,,,,
29/11/2020,05/12/2020,35-39,לא ידוע,53,7,0,,,,
29/11/2020,05/12/2020,35-39,נקבה,15914,379,0,,,,
29/11/2020,05/12/2020,40-44,לא ידוע,30,0,0,,,,
29/11/2020,05/12/2020,40-44,נקבה,15856,363,0,,,,
29/11/2020,05/12/2020,40-44,זכר,12305,275,7,,,,
29/11/2020,05/12/2020,45-49,לא ידוע,31,0,0,,,,
29/11/2020,05/12/2020,45-49,נקבה,15407,312,0,,,,
29/11/2020,05/12/2020,45-49,זכר,11486,282,7,,,,
29/11/2020,05/12/2020,50-54,זכר,9500,219,0,,,,
29/11/2020,05/12/2020,50-54,נקבה,13337,313,7,,,,
29/11/2020,05/12/2020,50-54,לא ידוע,29,7,0,,,,
29/11/2020,05/12/2020,55-59,זכר,8472,192,7,,,,
29/11/2020,05/12/2020,55-59,לא ידוע,24,0,0,,,,
29/11/2020,05/12/2020,55-59,נקבה,12314,255,7,,,,
29/11/2020,05/12/2020,60-64,לא ידוע,7,0,0,,,,
29/11/2020,05/12/2020,60-64,זכר,7641,181,7,,,,
29/11/2020,05/12/2020,60-64,נקבה,10379,188,7,,,,
29/11/2020,05/12/2020,65-69,נקבה,8157,170,7,,,,
29/11/2020,05/12/2020,65-69,זכר,6625,150,7,,,,
29/11/2020,05/12/2020,65-69,לא ידוע,7,0,0,,,,
29/11/2020,05/12/2020,70-74,לא ידוע,7,0,0,,,,
29/11/2020,05/12/2020,70-74,זכר,5219,130,7,,,,
29/11/2020,05/12/2020,70-74,נקבה,6042,126,7,,,,
29/11/2020,05/12/2020,75-79,זכר,2728,71,7,,,,
29/11/2020,05/12/2020,75-79,נקבה,3171,73,7,,,,
29/11/2020,05/12/2020,75-79,לא ידוע,18,0,0,,,,
29/11/2020,05/12/2020,80+,זכר,4528,89,7,,,,
29/11/2020,05/12/2020,80+,נקבה,8918,132,7,,,,
29/11/2020,05/12/2020,80+,לא ידוע,27,0,0,,,,
06/12/2020,12/12/2020,0-19,זכר,67362,1726,0,,,,
06/12/2020,12/12/2020,0-19,לא ידוע,202,7,0,,,,
06/12/2020,12/12/2020,0-19,נקבה,55935,1608,0,,,,
06/12/2020,12/12/2020,20-24,זכר,13799,487,0,,,,
06/12/2020,12/12/2020,20-24,לא ידוע,27,0,0,,,,
06/12/2020,12/12/2020,20-24,נקבה,16098,628,0,,,,
06/12/2020,12/12/2020,25-29,זכר,13791,429,7,,,,
06/12/2020,12/12/2020,25-29,נקבה,18090,614,0,,,,
06/12/2020,12/12/2020,25-29,לא ידוע,24,0,0,,,,
06/12/2020,12/12/2020,30-34,זכר,14789,435,0,,,,
06/12/2020,12/12/2020,30-34,נקבה,19208,538,7,,,,
06/12/2020,12/12/2020,30-34,לא ידוע,45,7,0,,,,
06/12/2020,12/12/2020,35-39,זכר,14763,382,0,,,,
06/12/2020,12/12/2020,35-39,לא ידוע,54,0,0,,,,
06/12/2020,12/12/2020,35-39,נקבה,19278,469,0,,,,
06/12/2020,12/12/2020,40-44,לא ידוע,44,7,0,,,,
06/12/2020,12/12/2020,40-44,נקבה,19258,511,0,,,,
06/12/2020,12/12/2020,40-44,זכר,14410,384,0,,,,
06/12/2020,12/12/2020,45-49,לא ידוע,23,0,0,,,,
06/12/2020,12/12/2020,45-49,נקבה,18315,456,7,,,,
06/12/2020,12/12/2020,45-49,זכר,13436,335,0,,,,
06/12/2020,12/12/2020,50-54,זכר,11306,329,7,,,,
06/12/2020,12/12/2020,50-54,נקבה,15280,374,7,,,,
06/12/2020,12/12/2020,50-54,לא ידוע,33,0,0,,,,
06/12/2020,12/12/2020,55-59,זכר,9490,266,7,,,,
06/12/2020,12/12/2020,55-59,לא ידוע,29,7,0,,,,
06/12/2020,12/12/2020,55-59,נקבה,13372,304,7,,,,
06/12/2020,12/12/2020,60-64,לא ידוע,7,0,0,,,,
06/12/2020,12/12/2020,60-64,זכר,8620,245,7,,,,
06/12/2020,12/12/2020,60-64,נקבה,11193,254,7,,,,
06/12/2020,12/12/2020,65-69,נקבה,8332,179,7,,,,
06/12/2020,12/12/2020,65-69,זכר,7398,208,7,,,,
06/12/2020,12/12/2020,65-69,לא ידוע,15,0,0,,,,
06/12/2020,12/12/2020,70-74,לא ידוע,7,0,0,,,,
06/12/2020,12/12/2020,70-74,זכר,5393,139,7,,,,
06/12/2020,12/12/2020,70-74,נקבה,6267,132,7,,,,
06/12/2020,12/12/2020,75-79,זכר,2870,88,7,,,,
06/12/2020,12/12/2020,75-79,נקבה,3426,78,7,,,,
06/12/2020,12/12/2020,75-79,לא ידוע,7,0,0,,,,
06/12/2020,12/12/2020,80+,זכר,5182,110,7,,,,
06/12/2020,12/12/2020,80+,נקבה,10572,200,29,,,,
06/12/2020,12/12/2020,80+,לא ידוע,33,0,0,,,,
13/12/2020,19/12/2020,0-19,זכר,74986,2669,0,,,,
13/12/2020,19/12/2020,0-19,לא ידוע,181,7,0,,,,
13/12/2020,19/12/2020,0-19,נקבה,64344,2469,0,,,,
13/12/2020,19/12/2020,20-24,זכר,16183,644,0,,,,
13/12/2020,19/12/2020,20-24,לא ידוע,7,0,0,,,,
13/12/2020,19/12/2020,20-24,נקבה,19104,882,7,,,,
13/12/2020,19/12/2020,25-29,זכר,16375,654,0,,,,
13/12/2020,19/12/2020,25-29,נקבה,20807,834,0,,,,
13/12/2020,19/12/2020,25-29,לא ידוע,16,0,0,,,,
13/12/2020,19/12/2020,30-34,זכר,17518,559,0,,,,
13/12/2020,19/12/2020,30-34,נקבה,22002,729,0,,,,
13/12/2020,19/12/2020,30-34,לא ידוע,36,0,0,,,,
13/12/2020,19/12/2020,35-39,זכר,17270,499,0,,,,
13/12/2020,19/12/2020,35-39,לא ידוע,57,7,0,,,,
13/12/2020,19/12/2020,35-39,נקבה,21779,687,0,,,,
13/12/2020,19/12/2020,40-44,לא ידוע,38,7,0,,,,
13/12/2020,19/12/2020,40-44,נקבה,21442,685,0,,,,
13/12/2020,19/12/2020,40-44,זכר,16902,508,7,,,,
13/12/2020,19/12/2020,45-49,לא ידוע,31,7,0,,,,
13/12/2020,19/12/2020,45-49,נקבה,20022,691,7,,,,
13/12/2020,19/12/2020,45-49,זכר,15628,540,0,,,,
13/12/2020,19/12/2020,50-54,זכר,12708,443,7,,,,
13/12/2020,19/12/2020,50-54,נקבה,16952,509,0,,,,
13/12/2020,19/12/2020,50-54,לא ידוע,32,7,0,,,,
13/12/2020,19/12/2020,55-59,זכר,10811,389,7,,,,
13/12/2020,19/12/2020,55-59,לא ידוע,17,0,0,,,,
13/12/2020,19/12/2020,55-59,נקבה,15241,476,0,,,,
13/12/2020,19/12/2020,60-64,לא ידוע,7,0,0,,,,
13/12/2020,19/12/2020,60-64,זכר,9732,313,7,,,,
13/12/2020,19/12/2020,60-64,נקבה,12621,349,7,,,,
13/12/2020,19/12/2020,65-69,נקבה,9774,303,7,,,,
13/12/2020,19/12/2020,65-69,זכר,8189,264,7,,,,
13/12/2020,19/12/2020,65-69,לא ידוע,7,0,0,,,,
13/12/2020,19/12/2020,70-74,לא ידוע,15,7,0,,,,
13/12/2020,19/12/2020,70-74,זכר,6332,234,7,,,,
13/12/2020,19/12/2020,70-74,נקבה,7286,203,7,,,,
13/12/2020,19/12/2020,75-79,זכר,3151,99,7,,,,
13/12/2020,19/12/2020,75-79,נקבה,3844,121,7,,,,
13/12/2020,19/12/2020,75-79,לא ידוע,15,0,0,,,,
13/12/2020,19/12/2020,80+,זכר,5565,168,28,,,,
13/12/2020,19/12/2020,80+,נקבה,11613,257,21,,,,
13/12/2020,19/12/2020,80+,לא ידוע,19,7,0,,,,
20/12/2020,26/12/2020,0-19,זכר,101851,4152,0,137,,,0
20/12/2020,26/12/2020,0-19,לא ידוע,314,15,0,,,,0
20/12/2020,26/12/2020,0-19,נקבה,80722,3956,0,165,,,0
20/12/2020,26/12/2020,20-24,זכר,22259,1079,7,1289,,,0
20/12/2020,26/12/2020,20-24,לא ידוע,39,7,0,19,,,0
20/12/2020,26/12/2020,20-24,נקבה,23829,1417,0,1387,,,0
20/12/2020,26/12/2020,25-29,זכר,19768,985,0,2936,,,0
20/12/2020,26/12/2020,25-29,נקבה,24495,1279,0,2790,,,0
20/12/2020,26/12/2020,25-29,לא ידוע,19,7,0,48,,,0
20/12/2020,26/12/2020,30-34,זכר,19898,928,0,4262,,,0
20/12/2020,26/12/2020,30-34,נקבה,24970,1056,0,3719,,,0
20/12/2020,26/12/2020,30-34,לא ידוע,45,7,0,83,,,0
20/12/2020,26/12/2020,35-39,זכר,19681,841,0,4526,,,0
20/12/2020,26/12/2020,35-39,לא ידוע,49,7,0,94,,,0
20/12/2020,26/12/2020,35-39,נקבה,24347,959,0,4984,,,0
20/12/2020,26/12/2020,40-44,לא ידוע,37,7,0,88,,,0
20/12/2020,26/12/2020,40-44,נקבה,23525,1053,0,6437,,,0
20/12/2020,26/12/2020,40-44,זכר,18579,762,0,4976,,,0
20/12/2020,26/12/2020,45-49,לא ידוע,35,7,0,70,,,0
20/12/2020,26/12/2020,45-49,נקבה,22282,939,7,7442,,,0
20/12/2020,26/12/2020,45-49,זכר,17385,734,7,5426,,,0
20/12/2020,26/12/2020,50-54,זכר,14087,633,7,5313,,,0
20/12/2020,26/12/2020,50-54,נקבה,18518,748,0,7423,,,0
20/12/2020,26/12/2020,50-54,לא ידוע,39,7,0,60,,,0
20/12/2020,26/12/2020,55-59,זכר,11806,551,7,5552,,,0
20/12/2020,26/12/2020,55-59,לא ידוע,26,0,0,45,,,0
20/12/2020,26/12/2020,55-59,נקבה,16351,604,7,8152,,,0
20/12/2020,26/12/2020,60-64,לא ידוע,17,7,0,68,,,0
20/12/2020,26/12/2020,60-64,זכר,10395,466,7,21412,,,0
20/12/2020,26/12/2020,60-64,נקבה,13366,518,7,21392,,,0
20/12/2020,26/12/2020,65-69,נקבה,10370,375,7,25756,,,0
20/12/2020,26/12/2020,65-69,זכר,8778,449,7,27153,,,0
20/12/2020,26/12/2020,65-69,לא ידוע,7,0,0,40,,,0
20/12/2020,26/12/2020,70-74,לא ידוע,7,7,0,58,,,0
20/12/2020,26/12/2020,70-74,זכר,6594,286,17,27136,,,0
20/12/2020,26/12/2020,70-74,נקבה,7904,276,7,24445,,,0
20/12/2020,26/12/2020,75-79,זכר,3470,164,7,14890,,,0
20/12/2020,26/12/2020,75-79,נקבה,4431,174,7,13271,,,0
20/12/2020,26/12/2020,75-79,לא ידוע,17,7,0,19,,,0
20/12/2020,26/12/2020,80+,זכר,6503,209,30,15528,,,0
20/12/2020,26/12/2020,80+,נקבה,13863,328,33,15298,,,0
20/12/2020,26/12/2020,80+,לא ידוע,29,0,0,19,,,0
27/12/2020,02/01/2021,0-19,זכר,126024,6922,0,1844,,,0
27/12/2020,02/01/2021,0-19,לא ידוע,289,7,0,7,,,0
27/12/2020,02/01/2021,0-19,נקבה,107994,5877,0,1621,,,0
27/12/2020,02/01/2021,20-24,זכר,19906,1605,7,10856,,,0
27/12/2020,02/01/2021,20-24,לא ידוע,21,7,0,100,,,0
27/12/2020,02/01/2021,20-24,נקבה,24143,1858,7,8564,,,0
27/12/2020,02/01/2021,25-29,זכר,18555,1336,7,12149,,,0
27/12/2020,02/01/2021,25-29,נקבה,25623,1636,0,10598,,,0
27/12/2020,02/01/2021,25-29,לא ידוע,20,7,0,148,,,0
27/12/2020,02/01/2021,30-34,זכר,20084,1235,0,15117,,,0
27/12/2020,02/01/2021,30-34,נקבה,27496,1469,0,13099,,,0
27/12/2020,02/01/2021,30-34,לא ידוע,31,0,0,243,,,0
27/12/2020,02/01/2021,35-39,זכר,20657,1150,0,18179,,,0
27/12/2020,02/01/2021,35-39,לא ידוע,63,7,0,276,,,0
27/12/2020,02/01/2021,35-39,נקבה,28053,1374,0,17409,,,0
27/12/2020,02/01/2021,40-44,לא ידוע,58,7,0,296,,,0
27/12/2020,02/01/2021,40-44,נקבה,26369,1263,7,22320,,,0
27/12/2020,02/01/2021,40-44,זכר,19087,983,0,20952,,,0
27/12/2020,02/01/2021,45-49,לא ידוע,44,7,0,215,,,0
27/12/2020,02/01/2021,45-49,נקבה,23531,1162,7,26466,,,0
27/12/2020,02/01/2021,45-49,זכר,16515,944,7,24971,,,0
27/12/2020,02/01/2021,50-54,זכר,12899,868,7,26557,,,0
27/12/2020,02/01/2021,50-54,נקבה,18605,1037,0,28398,,,0
27/12/2020,02/01/2021,50-54,לא ידוע,46,7,0,150,,,0
27/12/2020,02/01/2021,55-59,זכר,10546,680,7,34141,,,0
27/12/2020,02/01/2021,55-59,לא ידוע,44,7,0,102,,,0
27/12/2020,02/01/2021,55-59,נקבה,16069,828,7,34926,,,0
27/12/2020,02/01/2021,60-64,לא ידוע,27,0,0,83,,,0
27/12/2020,02/01/2021,60-64,זכר,8896,625,7,54806,,,0
27/12/2020,02/01/2021,60-64,נקבה,12535,654,7,55570,,,0
27/12/2020,02/01/2021,65-69,נקבה,9248,528,7,60667,,,0
27/12/2020,02/01/2021,65-69,זכר,7448,499,7,58580,,,0
27/12/2020,02/01/2021,65-69,לא ידוע,16,7,0,65,,,0
27/12/2020,02/01/2021,70-74,לא ידוע,24,7,0,49,,,0
27/12/2020,02/01/2021,70-74,זכר,5645,382,15,55002,,,0
27/12/2020,02/01/2021,70-74,נקבה,6964,348,7,58696,,,0
27/12/2020,02/01/2021,75-79,זכר,3163,196,15,32980,,,0
27/12/2020,02/01/2021,75-79,נקבה,3947,212,7,36031,,,0
27/12/2020,02/01/2021,75-79,לא ידוע,20,7,0,21,,,0
27/12/2020,02/01/2021,80+,זכר,5877,292,48,43797,,,0
27/12/2020,02/01/2021,80+,נקבה,12797,417,46,59786,,,0
27/12/2020,02/01/2021,80+,לא ידוע,29,0,0,45,,,0
03/01/2021,09/01/2021,0-19,זכר,144517,9842,0,2499,,,0
03/01/2021,09/01/2021,0-19,לא ידוע,363,26,0,21,,,0
03/01/2021,09/01/2021,0-19,נקבה,126164,8604,0,2729,,,0
03/01/2021,09/01/2021,20-24,זכר,21580,2337,0,16013,,,0
03/01/2021,09/01/2021,20-24,לא ידוע,18,7,0,120,,,0
03/01/2021,09/01/2021,20-24,נקבה,26482,2658,0,12807,,,0
03/01/2021,09/01/2021,25-29,זכר,20306,1812,0,13931,,,0
03/01/2021,09/01/2021,25-29,נקבה,27824,2136,7,12731,,,0
03/01/2021,09/01/2021,25-29,לא ידוע,23,0,0,156,,,0
03/01/2021,09/01/2021,30-34,זכר,22148,1674,7,16430,,,0
03/01/2021,09/01/2021,30-34,נקבה,30636,1920,0,15958,,,0
03/01/2021,09/01/2021,30-34,לא ידוע,41,7,0,205,,,0
03/01/2021,09/01/2021,35-39,זכר,23414,1514,0,20506,,,0
03/01/2021,09/01/2021,35-39,לא ידוע,59,7,0,230,,,0
03/01/2021,09/01/2021,35-39,נקבה,32287,1893,0,21685,,,0
03/01/2021,09/01/2021,40-44,לא ידוע,55,7,0,240,,,0
03/01/2021,09/01/2021,40-44,נקבה,29946,1768,7,29084,,,0
03/01/2021,09/01/2021,40-44,זכר,21796,1409,0,26131,,,0
03/01/2021,09/01/2021,45-49,לא ידוע,49,7,0,216,,,0
03/01/2021,09/01/2021,45-49,נקבה,26598,1571,7,35080,,,0
